KIAA1109,KIAA1109,down,NA
CD3D,CD3d molecule,up,NA
DPP7,dipeptidyl peptidase 7,up,NA
SEPTIN5,septin 5,down,NA
AKAP7,A-kinase anchoring protein 7,down,NA
TMEM169,transmembrane protein 169,up,NA
MTRR,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,down,NA
PCED1A,PC-esterase domain containing 1A,up,NA
MSRA,methionine sulfoxide reductase A,up,NA
GMPR,guanosine monophosphate reductase,up,NA
RTP4,receptor transporter protein 4,up,NA
ZNF611,zinc finger protein 611,down,NA
CRY2,cryptochrome circadian regulator 2,up,NA
SLC25A33,solute carrier family 25 member 33,up,NA
UNC13B,unc-13 homolog B,up,NA
GCLM,glutamate-cysteine ligase modifier subunit,down,NA
TBX19,T-box transcription factor 19,down,NA
CCDC28B,coiled-coil domain containing 28B,up,NA
UBR1,ubiquitin protein ligase E3 component n-recognin 1,up,NA
HNRNPL,heterogeneous nuclear ribonucleoprotein L,up,NA
NRF1,nuclear respiratory factor 1,down,NA
CEBPZ,CCAAT enhancer binding protein zeta,up,NA
VPS28,VPS28 subunit of ESCRT-I,up,NA
HSPA4,heat shock protein family A (Hsp70) member 4,up,NA
MAP7D3,MAP7 domain containing 3,down,NA
CSTB,cystatin B,up,NA
TMCC2,transmembrane and coiled-coil domain family 2,down,NA
RMND5A,required for meiotic nuclear division 5 homolog A,down,NA
CLMN,calmin,down,NA
UTP23,UTP23 small subunit processome component,up,NA
TMED10,transmembrane p24 trafficking protein 10,up,NA
SLC6A9,solute carrier family 6 member 9,up,NA
GAS6,growth arrest specific 6,down,NA
ZBTB48,zinc finger and BTB domain containing 48,up,NA
PDE7A,phosphodiesterase 7A,up,NA
MRPL15,mitochondrial ribosomal protein L15,up,NA
ZDHHC15,zinc finger DHHC-type containing 15,down,NA
ACTR3,actin related protein 3,down,NA
RBP7,retinol binding protein 7,down,NA
RAE1,ribonucleic acid export 1,up,NA
DCLRE1B,DNA cross-link repair 1B,down,NA
METAP1,methionyl aminopeptidase 1,down,NA
NR2C2,nuclear receptor subfamily 2 group C member 2,down,NA
PFAS,phosphoribosylformylglycinamidine synthase,down,NA
PSMD9,"proteasome 26S subunit, non-ATPase 9",up,NA
HIST1H3H,histone cluster 1 H3 family member h,down,NA
ADGRA2,adhesion G protein-coupled receptor A2,down,NA
DNAJB11,DnaJ heat shock protein family (Hsp40) member B11,up,NA
SEC14L5,SEC14 like lipid binding 5,down,NA
ZBED3,zinc finger BED-type containing 3,down,NA
PPIP5K2,diphosphoinositol pentakisphosphate kinase 2,down,NA
SYVN1,synoviolin 1,up,NA
UBXN6,UBX domain protein 6,up,NA
CTSS,cathepsin S,down,NA
CLCNKB,chloride voltage-gated channel Kb,up,NA
GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1",up,NA
TRIB1,tribbles pseudokinase 1,up,NA
C6orf223,chromosome 6 open reading frame 223,up,NA
ACKR1,atypical chemokine receptor 1 (Duffy blood group),up,NA
SREBF1,sterol regulatory element binding transcription factor 1,up,NA
HNRNPA0,heterogeneous nuclear ribonucleoprotein A0,down,NA
TBC1D15,TBC1 domain family member 15,down,NA
ING4,inhibitor of growth family member 4,up,NA
XPO6,exportin 6,up,NA
AGO2,argonaute RISC catalytic component 2,up,NA
DERL3,derlin 3,up,NA
CBX6,chromobox 6,up,NA
KLF11,Kruppel like factor 11,down,NA
SAR1A,secretion associated Ras related GTPase 1A,up,NA
ZNF720,zinc finger protein 720,down,NA
SPHK2,sphingosine kinase 2,up,NA
PTGR2,prostaglandin reductase 2,up,NA
C6orf47,chromosome 6 open reading frame 47,up,NA
CPOX,coproporphyrinogen oxidase,up,NA
STXBP5,syntaxin binding protein 5,down,NA
ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",up,NA
EML1,EMAP like 1,down,NA
MMP9,matrix metallopeptidase 9,up,NA
DUOX1,dual oxidase 1,down,NA
ZNF225,zinc finger protein 225,up,NA
AC073111.4,novel zinc finger protein,up,NA
NLK,nemo like kinase,down,NA
CAMSAP2,calmodulin regulated spectrin associated protein family member 2,down,NA
TUBGCP2,tubulin gamma complex associated protein 2,up,NA
FMO5,flavin containing dimethylaniline monoxygenase 5,down,NA
PLPP3,phospholipid phosphatase 3,down,NA
NCLN,nicalin,up,NA
CACFD1,calcium channel flower domain containing 1,up,NA
NUMB,NUMB endocytic adaptor protein,down,NA
UBALD2,UBA like domain containing 2,up,NA
PSMC3IP,PSMC3 interacting protein,down,NA
ZNF398,zinc finger protein 398,up,NA
MAN1A2,mannosidase alpha class 1A member 2,down,NA
PRDX2,peroxiredoxin 2,up,NA
FBLIM1,filamin binding LIM protein 1,up,NA
SLC37A2,solute carrier family 37 member 2,down,NA
CEP135,centrosomal protein 135,down,NA
RTL9,retrotransposon Gag like 9,down,NA
G2E3,G2/M-phase specific E3 ubiquitin protein ligase,down,NA
DAGLB,diacylglycerol lipase beta,up,NA
RUSC1,RUN and SH3 domain containing 1,up,NA
VIRMA,vir like m6A methyltransferase associated,up,NA
CARD10,caspase recruitment domain family member 10,down,NA
NUP88,nucleoporin 88,up,NA
EMC7,ER membrane protein complex subunit 7,up,NA
USP45,ubiquitin specific peptidase 45,down,NA
ZNF232,zinc finger protein 232,down,NA
HEMK1,HemK methyltransferase family member 1,up,NA
MDFIC,MyoD family inhibitor domain containing,down,NA
ARID5B,AT-rich interaction domain 5B,up,NA
WDTC1,WD and tetratricopeptide repeats 1,down,NA
MTUS1,microtubule associated scaffold protein 1,down,NA
RDH10,retinol dehydrogenase 10,down,NA
C9orf116,chromosome 9 open reading frame 116,up,NA
ZNF366,zinc finger protein 366,down,NA
MAP4,microtubule associated protein 4,down,NA
PSEN2,presenilin 2,up,NA
PBXIP1,PBX homeobox interacting protein 1,up,NA
LIMS2,LIM zinc finger domain containing 2,down,NA
NBPF11,NBPF member 11,down,NA
RCE1,Ras converting CAAX endopeptidase 1,up,NA
ZNF79,zinc finger protein 79,up,NA
IL1R2,interleukin 1 receptor type 2,up,NA
IFIT1B,interferon induced protein with tetratricopeptide repeats 1B,up,NA
RAB8B,"RAB8B, member RAS oncogene family",down,NA
MPHOSPH9,M-phase phosphoprotein 9,down,NA
CHST13,carbohydrate sulfotransferase 13,up,NA
TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,down,NA
BAMBI,BMP and activin membrane bound inhibitor,up,NA
TPST2,tyrosylprotein sulfotransferase 2,up,NA
SRSF2,serine and arginine rich splicing factor 2,up,NA
LRR1,leucine rich repeat protein 1,up,NA
TIMM22,translocase of inner mitochondrial membrane 22,up,NA
RHAG,Rh associated glycoprotein,up,NA
PHIP,pleckstrin homology domain interacting protein,down,NA
MKRN2,makorin ring finger protein 2,down,NA
NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,up,NA
C16orf91,chromosome 16 open reading frame 91,up,NA
TMEM64,transmembrane protein 64,down,NA
DYM,dymeclin,down,NA
SNAPIN,SNAP associated protein,down,NA
ZNF66,zinc finger protein 66,down,NA
MS4A14,membrane spanning 4-domains A14,down,NA
MYBL2,MYB proto-oncogene like 2,up,NA
BRSK1,BR serine/threonine kinase 1,up,NA
KIAA1257,KIAA1257,down,NA
MBNL2,muscleblind like splicing regulator 2,down,NA
FGFR1OP,FGFR1 oncogene partner,up,NA
SLC25A45,solute carrier family 25 member 45,up,NA
TRAPPC5,trafficking protein particle complex 5,up,NA
PLEKHG1,pleckstrin homology and RhoGEF domain containing G1,down,NA
NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,up,NA
MVD,mevalonate diphosphate decarboxylase,up,NA
CREB3L2,cAMP responsive element binding protein 3 like 2,up,NA
SLC50A1,solute carrier family 50 member 1,up,NA
COMMD2,COMM domain containing 2,down,NA
FNBP4,formin binding protein 4,up,NA
BRMS1,BRMS1 transcriptional repressor and anoikis regulator,up,NA
LRP10,LDL receptor related protein 10,up,NA
SGSM3,small G protein signaling modulator 3,up,NA
IL16,interleukin 16,down,NA
PPIC,peptidylprolyl isomerase C,up,NA
PRMT1,protein arginine methyltransferase 1,up,NA
WEE2,WEE1 homolog 2,down,NA
SUGP2,SURP and G-patch domain containing 2,up,NA
SCNN1A,sodium channel epithelial 1 alpha subunit,up,NA
EIF3M,eukaryotic translation initiation factor 3 subunit M,up,NA
IGIP,IgA inducing protein,down,NA
GLIS3,GLIS family zinc finger 3,down,NA
TMEM104,transmembrane protein 104,up,NA
TLE3,"TLE family member 3, transcriptional corepressor",up,NA
FNIP2,folliculin interacting protein 2,down,NA
TRIM40,tripartite motif containing 40,down,NA
GSTK1,glutathione S-transferase kappa 1,up,NA
GALNT6,polypeptide N-acetylgalactosaminyltransferase 6,up,NA
TM2D2,TM2 domain containing 2,down,NA
CDC42SE1,CDC42 small effector 1,up,NA
SMC3,structural maintenance of chromosomes 3,up,NA
UBA1,ubiquitin like modifier activating enzyme 1,up,NA
FKBP11,FKBP prolyl isomerase 11,up,NA
SLK,STE20 like kinase,down,NA
COX4I1,cytochrome c oxidase subunit 4I1,up,NA
EFR3B,EFR3 homolog B,up,NA
GSDMB,gasdermin B,up,NA
LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",up,NA
ZNF839,zinc finger protein 839,up,NA
TBL2,transducin beta like 2,up,NA
PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",up,NA
LASP1,LIM and SH3 protein 1,up,NA
CNNM3,cyclin and CBS domain divalent metal cation transport mediator 3,up,NA
GRIK5,glutamate ionotropic receptor kainate type subunit 5,up,NA
MRPS23,mitochondrial ribosomal protein S23,up,NA
SNN,stannin,down,NA
GCNT1,glucosaminyl (N-acetyl) transferase 1,down,NA
DUSP23,dual specificity phosphatase 23,up,NA
GINM1,glycoprotein integral membrane 1,down,NA
SGSM2,small G protein signaling modulator 2,up,NA
SLC22A4,solute carrier family 22 member 4,up,NA
MCUR1,mitochondrial calcium uniporter regulator 1,down,NA
PLCD4,phospholipase C delta 4,down,NA
KNL1,kinetochore scaffold 1,down,NA
PELO,pelota mRNA surveillance and ribosome rescue factor,up,NA
GEMIN8,gem nuclear organelle associated protein 8,up,NA
RACK1,receptor for activated C kinase 1,up,NA
RBSN,"rabenosyn, RAB effector",down,NA
DEPP1,DEPP1 autophagy regulator,up,NA
FBXO9,F-box protein 9,down,NA
DNASE1,deoxyribonuclease 1,up,NA
TXNL1,thioredoxin like 1,up,NA
FKBP8,FKBP prolyl isomerase 8,up,NA
SDF2L1,stromal cell derived factor 2 like 1,up,NA
PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase,up,NA
NT5C,"5', 3'-nucleotidase, cytosolic",up,NA
PDGFC,platelet derived growth factor C,down,NA
ACTR3B,actin related protein 3B,down,NA
HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",up,NA
COPS4,COP9 signalosome subunit 4,up,NA
MYOM1,myomesin 1,up,NA
MRPL32,mitochondrial ribosomal protein L32,up,NA
SDHAF1,succinate dehydrogenase complex assembly factor 1,up,NA
PCYT1B,"phosphate cytidylyltransferase 1, choline, beta",up,NA
KALRN,kalirin RhoGEF kinase,down,NA
HSPB6,heat shock protein family B (small) member 6,up,NA
PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha,down,NA
CNOT9,CCR4-NOT transcription complex subunit 9,up,NA
TFPT,TCF3 fusion partner,up,NA
WFDC10B,WAP four-disulfide core domain 10B,down,NA
TGFBR2,transforming growth factor beta receptor 2,down,NA
SPEGNB,SPEG neighbor,up,NA
STX4,syntaxin 4,up,NA
CLDN5,claudin 5,down,NA
LY6G5C,lymphocyte antigen 6 family member G5C,down,NA
MS4A1,membrane spanning 4-domains A1,down,NA
RP9,RP9 pre-mRNA splicing factor,up,NA
XRCC2,X-ray repair cross complementing 2,down,NA
ODF3,outer dense fiber of sperm tails 3,down,NA
PPOX,protoporphyrinogen oxidase,up,NA
PPP2R5D,protein phosphatase 2 regulatory subunit B'delta,up,NA
ZNF414,zinc finger protein 414,up,NA
AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",up,NA
COQ6,"coenzyme Q6, monooxygenase",up,NA
ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit",up,NA
PTGES3,prostaglandin E synthase 3,up,NA
SNRPA,small nuclear ribonucleoprotein polypeptide A,up,NA
ETFBKMT,electron transfer flavoprotein subunit beta lysine methyltransferase,up,NA
ZNF628,zinc finger protein 628,up,NA
RAB6C,"RAB6C, member RAS oncogene family",down,NA
EMC6,ER membrane protein complex subunit 6,up,NA
BRD4,bromodomain containing 4,up,NA
ST5,suppression of tumorigenicity 5,up,NA
TOR1A,torsin family 1 member A,up,NA
AVEN,apoptosis and caspase activation inhibitor,up,NA
SPATA7,spermatogenesis associated 7,up,NA
ACAA1,acetyl-CoA acyltransferase 1,up,NA
ZNF296,zinc finger protein 296,up,NA
CHEK2,checkpoint kinase 2,up,NA
OXNAD1,oxidoreductase NAD binding domain containing 1,up,NA
CPSF4,cleavage and polyadenylation specific factor 4,up,NA
NIBAN3,niban apoptosis regulator 3,down,NA
SH3TC2,SH3 domain and tetratricopeptide repeats 2,down,NA
RAB1B,"RAB1B, member RAS oncogene family",up,NA
ATP6AP2,ATPase H+ transporting accessory protein 2,down,NA
CHIC2,cysteine rich hydrophobic domain 2,up,NA
NFKBIL1,NFKB inhibitor like 1,down,NA
TRIM24,tripartite motif containing 24,up,NA
PPCDC,phosphopantothenoylcysteine decarboxylase,up,NA
KLHL7,kelch like family member 7,down,NA
SENP3,SUMO specific peptidase 3,up,NA
TBXA2R,thromboxane A2 receptor,up,NA
FAM53B,family with sequence similarity 53 member B,up,NA
NCBP3,nuclear cap binding subunit 3,up,NA
POU2AF1,POU class 2 homeobox associating factor 1,up,NA
LRP12,LDL receptor related protein 12,down,NA
MAST3,microtubule associated serine/threonine kinase 3,up,NA
CSK,C-terminal Src kinase,up,NA
DDX52,DExD-box helicase 52,up,NA
TRIM56,tripartite motif containing 56,down,NA
TMEM260,transmembrane protein 260,down,NA
AP3S2,adaptor related protein complex 3 subunit sigma 2,up,NA
DHRS3,dehydrogenase/reductase 3,down,NA
CRPPA,CDP-L-ribitol pyrophosphorylase A,up,NA
AHR,aryl hydrocarbon receptor,up,NA
MOB3C,MOB kinase activator 3C,down,NA
CHST2,carbohydrate sulfotransferase 2,down,NA
CCDC12,coiled-coil domain containing 12,up,NA
CEL,carboxyl ester lipase,up,NA
CCDC91,coiled-coil domain containing 91,down,NA
GFER,"growth factor, augmenter of liver regeneration",up,NA
RAVER2,"ribonucleoprotein, PTB binding 2",up,NA
BID,BH3 interacting domain death agonist,down,NA
HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1,down,NA
TPRA1,transmembrane protein adipocyte associated 1,up,NA
RLN1,relaxin 1,down,NA
KCNJ4,potassium voltage-gated channel subfamily J member 4,up,NA
GOLGA8N,golgin A8 family member N,down,NA
TRPS1,transcriptional repressor GATA binding 1,down,NA
MANEA,mannosidase endo-alpha,down,NA
AC013394.1,novel protein,down,NA
C1orf131,chromosome 1 open reading frame 131,up,NA
MLKL,mixed lineage kinase domain like pseudokinase,up,NA
RAP1A,"RAP1A, member of RAS oncogene family",down,NA
ATG9A,autophagy related 9A,down,NA
CCDC149,coiled-coil domain containing 149,down,NA
COG6,component of oligomeric golgi complex 6,down,NA
FYCO1,FYVE and coiled-coil domain containing 1,down,NA
MTFP1,mitochondrial fission process 1,up,NA
HPGD,15-hydroxyprostaglandin dehydrogenase,down,NA
UNC119B,unc-119 lipid binding chaperone B,up,NA
AC118553.2,novel protein,down,NA
ZNF135,zinc finger protein 135,down,NA
PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,up,NA
LCAT,lecithin-cholesterol acyltransferase,up,NA
ZFP1,ZFP1 zinc finger protein,down,NA
GLYAT,glycine-N-acyltransferase,down,NA
NBPF10,NBPF member 10,up,NA
ZNF155,zinc finger protein 155,up,NA
KLHL2,kelch like family member 2,down,NA
TMEM126B,transmembrane protein 126B,down,NA
ATP5F1A,ATP synthase F1 subunit alpha,up,NA
TMEM141,transmembrane protein 141,up,NA
CKS1B,CDC28 protein kinase regulatory subunit 1B,up,NA
NAA38,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit",up,NA
ZDHHC5,zinc finger DHHC-type containing 5,down,NA
NACC2,NACC family member 2,up,NA
SARNP,SAP domain containing ribonucleoprotein,up,NA
CORO7,coronin 7,up,NA
TRIM23,tripartite motif containing 23,down,NA
SDCBP2,syndecan binding protein 2,down,NA
ANKRD54,ankyrin repeat domain 54,up,NA
LY86,lymphocyte antigen 86,down,NA
CCDC82,coiled-coil domain containing 82,down,NA
RABGGTB,Rab geranylgeranyltransferase subunit beta,up,NA
USO1,USO1 vesicle transport factor,up,NA
ATG13,autophagy related 13,up,NA
TMEM128,transmembrane protein 128,down,NA
ZNF160,zinc finger protein 160,down,NA
PLEKHB2,pleckstrin homology domain containing B2,down,NA
LIPA,"lipase A, lysosomal acid type",down,NA
CEP112,centrosomal protein 112,down,NA
ZNF677,zinc finger protein 677,down,NA
AQP3,aquaporin 3 (Gill blood group),up,NA
EMP2,epithelial membrane protein 2,down,NA
EDEM3,ER degradation enhancing alpha-mannosidase like protein 3,down,NA
MATR3,matrin 3,down,NA
PPP4R3A,protein phosphatase 4 regulatory subunit 3A,up,NA
FOXO4,forkhead box O4,down,NA
ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",down,NA
HAUS6,HAUS augmin like complex subunit 6,down,NA
TRAM2,translocation associated membrane protein 2,down,NA
GAMT,guanidinoacetate N-methyltransferase,up,NA
KLHL20,kelch like family member 20,up,NA
GADD45B,growth arrest and DNA damage inducible beta,up,NA
RHBDL3,rhomboid like 3,up,NA
FCGR1A,Fc fragment of IgG receptor Ia,up,NA
FAM13B,family with sequence similarity 13 member B,down,NA
ERI1,exoribonuclease 1,down,NA
BCL6B,BCL6B transcription repressor,down,NA
PF4,platelet factor 4,down,NA
CCDC84,coiled-coil domain containing 84,up,NA
STX7,syntaxin 7,down,NA
EIF2S2,eukaryotic translation initiation factor 2 subunit beta,up,NA
IL2RG,interleukin 2 receptor subunit gamma,up,NA
PLAGL1,PLAG1 like zinc finger 1,down,NA
SHKBP1,SH3KBP1 binding protein 1,up,NA
KBTBD11,kelch repeat and BTB domain containing 11,down,NA
EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon,up,NA
AC098484.3,novel protein,up,NA
COPA,coatomer protein complex subunit alpha,down,NA
PCNT,pericentrin,up,NA
TUFM,"Tu translation elongation factor, mitochondrial",up,NA
DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A,down,NA
CDS2,CDP-diacylglycerol synthase 2,up,NA
BNIP3L,BCL2 interacting protein 3 like,down,NA
TAF6L,TATA-box binding protein associated factor 6 like,up,NA
SLC1A5,solute carrier family 1 member 5,up,NA
RASA1,RAS p21 protein activator 1,down,NA
ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,down,NA
DEXI,Dexi homolog,up,NA
SARAF,store-operated calcium entry associated regulatory factor,down,NA
RPL21,ribosomal protein L21,up,NA
ARHGAP24,Rho GTPase activating protein 24,down,NA
TRAPPC2B,trafficking protein particle complex 2B,up,NA
C11orf58,chromosome 11 open reading frame 58,down,NA
HELZ2,helicase with zinc finger 2,up,NA
CPLANE2,ciliogenesis and planar polarity effector 2,up,NA
KRT1,keratin 1,up,NA
PPP1R18,protein phosphatase 1 regulatory subunit 18,up,NA
PTPN9,protein tyrosine phosphatase non-receptor type 9,down,NA
TRO,trophinin,down,NA
ST14,suppression of tumorigenicity 14,down,NA
ZNF680,zinc finger protein 680,down,NA
ZFPM1,"zinc finger protein, FOG family member 1",up,NA
SHC4,SHC adaptor protein 4,down,NA
CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,up,NA
GHR,growth hormone receptor,down,NA
DNASE1L3,deoxyribonuclease 1 like 3,down,NA
MXI1,"MAX interactor 1, dimerization protein",up,NA
CDNF,cerebral dopamine neurotrophic factor,down,NA
ETV2,ETS variant 2,up,NA
ANKRD50,ankyrin repeat domain 50,down,NA
SLC35C2,solute carrier family 35 member C2,up,NA
LTC4S,leukotriene C4 synthase,up,NA
RNF181,ring finger protein 181,up,NA
PTPA,protein phosphatase 2 phosphatase activator,up,NA
IL18R1,interleukin 18 receptor 1,up,NA
BBS2,Bardet-Biedl syndrome 2,up,NA
ABCC5,ATP binding cassette subfamily C member 5,down,NA
LGALSL,galectin like,down,NA
HNRNPR,heterogeneous nuclear ribonucleoprotein R,down,NA
PARP10,poly(ADP-ribose) polymerase family member 10,up,NA
PEX16,peroxisomal biogenesis factor 16,up,NA
CHCHD10,coiled-coil-helix-coiled-coil-helix domain containing 10,up,NA
FAM192A,family with sequence similarity 192 member A,up,NA
RBFOX2,RNA binding fox-1 homolog 2,down,NA
MAN2C1,mannosidase alpha class 2C member 1,up,NA
MOB2,MOB kinase activator 2,up,NA
KAT8,lysine acetyltransferase 8,up,NA
UHMK1,U2AF homology motif kinase 1,down,NA
FARSA,phenylalanyl-tRNA synthetase subunit alpha,up,NA
DDAH1,dimethylarginine dimethylaminohydrolase 1,down,NA
IMP3,IMP U3 small nucleolar ribonucleoprotein 3,up,NA
KLF2,Kruppel like factor 2,up,NA
SUSD6,sushi domain containing 6,down,NA
RRAGB,Ras related GTP binding B,down,NA
HAX1,HCLS1 associated protein X-1,up,NA
STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B,up,NA
SLC35A5,solute carrier family 35 member A5,down,NA
C7orf61,chromosome 7 open reading frame 61,up,NA
